Signal_A,Hold,Analysis,Partner,A_type,A_resolved,B_type,B_resolved,L2 Type,N,A_alone_AR,Group_AR,Hit_alone,Hit_group,IE,p_value,sig
ST-11,3,LL ST-11->ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,63,0.0013716275590594492,0.003102027123497346,49.93857493857494,46.03174603174603,0.002040050693919122,0.7450720500809935,
ST-11,3,LL ST-03->ST-11,ST-03,opportunity,opportunity,risk,risk,Strong Leader,134,-9.12331151086886e-05,0.00826067867295438,48.178391959798994,55.970149253731336,0.005509891160371867,0.15154845059036814,
ST-11,3,LL ST-11->ST-03,ST-03,opportunity,opportunity,risk,risk,Strong Leader,79,-9.12331151086886e-05,0.017525353373663354,48.178391959798994,63.29113924050633,0.01595900393942991,0.001150379068166174,***
ST-11,3,LL FS-04->ST-11,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Leader,52,0.00282218088643054,-0.0009184609681269005,50.72463768115942,36.53846153846153,-0.0011229908174456608,0.8817461157067972,
ST-11,3,LL ST-11->FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Leader,66,0.00282218088643054,-0.030865947392848214,50.72463768115942,24.242424242424242,-0.033585951958676884,4.825482951664739e-05,***
ST-11,3,LL FS-01->ST-11,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,2,0.0011311367405699908,0.030259662748636458,49.448123620309055,50.0,-0.014133073494010148,0.3836263054517137,
ST-11,3,LL ST-11->FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,2,0.0011311367405699908,0.0806066847065427,49.448123620309055,100.0,0.08656097042180251,0.007443571204678978,***
ST-11,3,LL ST-03->ST-11,ST-03,opportunity,opportunity,risk,risk,Strong Leader,134,-9.12331151086886e-05,0.00826067867295438,48.178391959798994,55.970149253731336,0.005509891160371867,0.15154845059036814,
ST-11,3,LL ST-11->ST-03,ST-03,opportunity,opportunity,risk,risk,Strong Leader,79,-9.12331151086886e-05,0.017525353373663354,48.178391959798994,63.29113924050633,0.01595900393942991,0.001150379068166174,***
ST-11,3,LL ST-02B->ST-11,ST-02B,opportunity,opportunity,risk,risk,Strong Leader,96,0.0017339077237333732,-0.0017322559257342664,49.37421777221527,53.125,-0.0027919022739161534,0.5745866170970597,
ST-11,3,LL ST-11->ST-02B,ST-02B,opportunity,opportunity,risk,risk,Strong Leader,96,0.0017339077237333732,-0.003596277570184337,49.37421777221527,47.91666666666667,-0.0049741715161991645,0.5507442624479433,
ST-11,3,LL ST-02A->ST-11,ST-02A,opportunity,opportunity,risk,risk,Strong Leader,101,0.0013026916776867452,-0.00587422994514164,49.1421568627451,49.504950495049506,-0.006981131759425771,0.2807934029847292,
ST-11,3,LL ST-11->ST-02A,ST-02A,opportunity,opportunity,risk,risk,Strong Leader,74,0.0013026916776867452,-0.0032484808592804326,49.1421568627451,52.702702702702695,-0.003078118776807043,0.7433309844876685,
ST-11,5,Co-occ ST-01B,ST-01B,opportunity,opportunity,opportunity,opportunity,Strong Positive,144,0.002043695006791516,0.005745803153013954,49.133293484757914,61.80555555555556,0.0037021081462224378,0.4224103295289008,
ST-11,5,Co-occ ST-01A,ST-01A,opportunity,opportunity,opportunity,opportunity,Strong Positive,177,0.0022942220147082965,0.002734312408331126,50.426829268292686,47.45762711864407,0.0004400903936228294,0.9180715882575603,
ST-11,5,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Strong Positive,34,0.0021910843643323267,0.00999394055269639,50.1402131239484,50.0,0.0078028561883640634,0.4751445291380034,
ST-11,5,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,168,0.0027134774905718073,-0.0013573034616469906,50.51546391752577,46.42857142857143,-0.004070780952218798,0.3783976159620486,
ST-11,5,Co-occ FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Positive,59,0.0026520062182466306,-0.007046263242056963,50.568828213879414,37.28813559322034,-0.009698269460303593,0.04982859875470025,**
ST-11,5,Co-occ ST-04,ST-04,opportunity,opportunity,risk,risk,Strong Positive,41,0.0023259616775328745,0.002819255148727533,50.112612612612615,51.21951219512195,0.0004932934711946585,0.9465174345642795,
ST-11,5,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,63,0.0022514166444413835,0.004722422318190921,49.82896237172178,58.730158730158735,0.0024710056737495376,0.6626143561752205,
ST-11,5,Co-occ ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Positive,26,0.0023318055451599417,0.002701294962106166,50.083752093802346,53.84615384615385,0.00036948941694622426,0.989691016597193,
ST-11,5,Co-occ ST-07,ST-07,opportunity,opportunity,opportunity,opportunity,Strong Positive,14,0.002178189587283759,0.02280154103739988,50.13865779256794,50.0,0.02062335145011612,0.5366352369559007,
ST-11,5,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Moderate Positive,47,0.002614427972722096,-0.008107236411104142,50.0,55.319148936170215,-0.010721664383826239,0.4858507127331648,
ST-11,5,Co-occ ST-03,ST-03,opportunity,opportunity,risk,risk,Moderate Positive,36,0.002132529504754747,0.012457287567444754,49.91577765300393,61.111111111111114,0.010324758062690006,0.1426197616275846,
ST-11,5,Co-occ ST-02B,ST-02B,opportunity,opportunity,risk,risk,Moderate Positive,41,0.0026506821193518905,-0.011246683989579061,50.39414414414415,39.02439024390244,-0.013897366108930952,0.07658246556818837,*
ST-11,5,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Weak Positive,5,0.0023431003777828934,0.00015990317072253068,50.16556291390728,40.0,-0.0021831972070603628,0.8204017536961219,
ST-11,5,Co-occ ST-02A,ST-02A,opportunity,opportunity,risk,risk,Weak Positive,30,0.002622255141541917,-0.014649084584639685,50.419697817571354,33.33333333333333,-0.0172713397261816,0.08350531827500896,*
ST-11,5,LL ST-07->ST-11,ST-07,opportunity,opportunity,opportunity,opportunity,Moderate Leader,119,0.0010210385907680002,-0.0009179919971433316,49.19053549190536,49.57983193277311,-0.0058652881186291765,0.21681592060181876,
ST-11,5,LL ST-11->ST-07,ST-07,opportunity,opportunity,opportunity,opportunity,Moderate Leader,95,0.0010210385907680002,0.026541284829609182,49.19053549190536,66.3157894736842,0.026417494345647156,2.4262029321153733e-06,***
ST-11,5,LL ST-09->ST-11,ST-09,opportunity,opportunity,risk,risk,Strong Leader,66,0.0024228271560659603,-0.00561383149440204,50.114942528735625,48.484848484848484,-0.008036658650468017,0.2696913975754045,
ST-11,5,LL ST-11->ST-09,ST-09,opportunity,opportunity,risk,risk,Strong Leader,8,0.0024228271560659603,0.05122550325228996,50.114942528735625,75.0,0.04880267609622393,0.002569527977322572,***
ST-11,5,LL FS-03->ST-11,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Leader,28,0.003078087444006119,0.003375379043960091,50.901442307692314,57.14285714285714,0.0011100742663110146,0.8974694155008172,
ST-11,5,LL ST-11->FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Leader,68,0.003078087444006119,-0.008165579093961746,50.901442307692314,39.705882352941174,-0.011268420277409773,0.048723956161017545,**
ST-11,5,LL ST-10->ST-11,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Leader,24,0.004040894682960595,-0.01574201380576372,51.140456182472995,33.33333333333333,-0.01871543741959473,0.0686956101013616,*
ST-11,5,LL ST-11->ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Leader,102,0.004040894682960595,-0.021714249266371395,51.140456182472995,36.27450980392157,-0.02556958768655799,1.9528770296428632e-06,***
ST-11,5,LL ST-12->ST-11,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Leader,105,0.002755681065919642,-0.006423508850709144,49.87437185929649,44.761904761904766,-0.009298364062591685,0.03159101372386641,**
ST-11,5,LL ST-11->ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Leader,70,0.002755681065919642,0.0018457147159665946,49.87437185929649,54.285714285714285,0.0007962863820583099,0.8797242691676379,
ST-11,5,LL ST-04->ST-11,ST-04,opportunity,opportunity,risk,risk,Strong Leader,89,0.0028113906500859356,-0.00829751358395695,50.55282555282555,41.57303370786517,-0.011186594702850043,0.06941889389380895,*
ST-11,5,LL ST-11->ST-04,ST-04,opportunity,opportunity,risk,risk,Strong Leader,63,0.0028113906500859356,0.0024339460146322687,50.55282555282555,49.2063492063492,0.0002671307534312234,0.9783641272338814,
ST-11,5,LL ST-04->ST-11,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,89,0.0028113906500859356,-0.00829751358395695,50.55282555282555,41.57303370786517,-0.011186594702850043,0.06941889389380895,*
ST-11,5,LL ST-11->ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,63,0.0028113906500859356,0.0024339460146322687,50.55282555282555,49.2063492063492,0.0002671307534312234,0.9783641272338814,
ST-11,5,LL ST-03->ST-11,ST-03,opportunity,opportunity,risk,risk,Strong Leader,134,0.00046609606318218045,0.013623478191299835,48.9321608040201,54.47761194029851,0.00861881016061755,0.08619441870678624,*
ST-11,5,LL ST-11->ST-03,ST-03,opportunity,opportunity,risk,risk,Strong Leader,79,0.00046609606318218045,0.029070951689318145,48.9321608040201,72.15189873417721,0.026127455159237412,9.050978342362015e-05,***
ST-11,5,LL FS-04->ST-11,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Leader,52,0.004537876293035365,0.002701016517775039,51.26811594202898,48.07692307692308,0.002199193000228347,0.8140751036093052,
ST-11,5,LL ST-11->FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Leader,66,0.004537876293035365,-0.04706162692199403,51.26811594202898,19.696969696969695,-0.051671462769113406,2.7070735875156515e-08,***
ST-11,5,LL FS-01->ST-11,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,2,0.0023106596614032716,0.03644797337907739,50.16556291390728,50.0,-0.010369098736832496,0.7080921060731726,
ST-11,5,LL ST-11->FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,2,0.0023106596614032716,0.08617120104404241,50.16556291390728,100.0,0.08907735659309769,0.1067830116881916,
ST-11,5,LL ST-03->ST-11,ST-03,opportunity,opportunity,risk,risk,Strong Leader,134,0.00046609606318218045,0.013623478191299835,48.9321608040201,54.47761194029851,0.00861881016061755,0.08619441870678624,*
ST-11,5,LL ST-11->ST-03,ST-03,opportunity,opportunity,risk,risk,Strong Leader,79,0.00046609606318218045,0.029070951689318145,48.9321608040201,72.15189873417721,0.026127455159237412,9.050978342362015e-05,***
ST-11,5,LL ST-02B->ST-11,ST-02B,opportunity,opportunity,risk,risk,Strong Leader,96,0.0032378590046588745,-0.005835673356060544,50.9386733416771,42.70833333333333,-0.008514453600279144,0.19971272645531224,
ST-11,5,LL ST-11->ST-02B,ST-02B,opportunity,opportunity,risk,risk,Strong Leader,96,0.0032378590046588745,-0.002584753481282816,50.9386733416771,45.83333333333333,-0.004708498624929617,0.588833299969048,
ST-11,5,LL ST-02A->ST-11,ST-02A,opportunity,opportunity,risk,risk,Strong Leader,101,0.002721909993163113,-0.007924095327332825,50.36764705882353,45.54455445544555,-0.012419972825384368,0.11623972398093274,
ST-11,5,LL ST-11->ST-02A,ST-02A,opportunity,opportunity,risk,risk,Strong Leader,74,0.002721909993163113,0.007139036723485463,50.36764705882353,56.75675675675676,0.007481367560588867,0.4854509669181426,
ST-11,10,Co-occ ST-01B,ST-01B,opportunity,opportunity,opportunity,opportunity,Strong Positive,144,0.0004963006892832899,0.013408149680851937,46.44351464435147,54.166666666666664,0.012911848991568647,0.029319166085184145,**
ST-11,10,Co-occ ST-01A,ST-01A,opportunity,opportunity,opportunity,opportunity,Strong Positive,177,0.0021552705730994636,-0.004370390580053662,47.073170731707314,46.89265536723164,-0.006525661153153126,0.3326252339576403,
ST-11,10,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Strong Positive,34,0.0012506802464532071,0.015621227287869247,47.11160964666293,44.11764705882353,0.01437054704141604,0.502806847447012,
ST-11,10,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,168,0.0020225606845051597,-0.0034173688186630077,47.11946634323832,46.42857142857143,-0.005439929503168167,0.30149280302024084,
ST-11,10,Co-occ FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Positive,59,0.002075324675559379,-0.015039596142707914,47.497155858930604,33.89830508474576,-0.017114920818267293,0.05044340759143506,*
ST-11,10,Co-occ ST-04,ST-04,opportunity,opportunity,risk,risk,Strong Positive,41,0.0009614933804937018,0.02569444788919048,46.95945945945946,51.21951219512195,0.024732954508696777,0.2402465202388966,
ST-11,10,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,63,0.001612984992767267,-0.001080810636510553,46.86431014823261,52.38095238095239,-0.00269379562927782,0.7616480358696429,
ST-11,10,Co-occ ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Positive,26,0.0017245978112043804,-0.012602695102054659,47.124511446119485,42.30769230769231,-0.01432729291325904,0.6319750618829092,
ST-11,10,Co-occ ST-07,ST-07,opportunity,opportunity,opportunity,opportunity,Strong Positive,14,0.0014629328284331846,0.008815479824899343,47.032723239046035,50.0,0.007352546996466158,0.8240836899456259,
ST-11,10,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Moderate Positive,47,0.0016356200778117086,-0.0028502751172999993,47.11864406779661,44.680851063829785,-0.004485895195111708,0.7674835917262679,
ST-11,10,Co-occ ST-03,ST-03,opportunity,opportunity,risk,risk,Moderate Positive,36,0.0014462945661590301,0.005145388469010848,47.05221785513756,47.22222222222222,0.003699093902851818,0.6414918112490207,
ST-11,10,Co-occ ST-02B,ST-02B,opportunity,opportunity,risk,risk,Moderate Positive,41,0.002111174960218481,-0.024106393222790255,47.409909909909906,31.70731707317073,-0.026217568183008737,0.01604266909618679,**
ST-11,10,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Weak Positive,5,0.0015478050246663165,-0.008707619496348514,47.13024282560706,20.0,-0.010255424521014831,0.23240932242042978,
ST-11,10,Co-occ ST-02A,ST-02A,opportunity,opportunity,risk,risk,Weak Positive,30,0.0019192772413561604,-0.022288794102994513,47.39787353105764,26.666666666666668,-0.024208071344350674,0.14072832928646073,
ST-11,10,LL ST-07->ST-11,ST-07,opportunity,opportunity,opportunity,opportunity,Moderate Leader,119,-0.0008620680536513439,-0.005118380421589641,45.45454545454545,47.89915966386555,-0.0123814040027669,0.06085092470791564,*
ST-11,10,LL ST-11->ST-07,ST-07,opportunity,opportunity,opportunity,opportunity,Moderate Leader,95,-0.0008620680536513439,0.052415645837743864,45.45454545454545,74.73684210526315,0.0552629489069229,0.0,***
ST-11,10,LL ST-09->ST-11,ST-09,opportunity,opportunity,risk,risk,Strong Leader,66,0.001883644782362985,-0.010322998028016284,47.06896551724138,45.45454545454545,-0.012206642810379283,0.24846169910369054,
ST-11,10,LL ST-11->ST-09,ST-09,opportunity,opportunity,risk,risk,Strong Leader,8,0.001883644782362985,0.0338710841437245,47.06896551724138,75.0,0.03198743936136152,0.4188989816027324,
ST-11,10,LL FS-03->ST-11,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Leader,28,0.002179324942588569,0.004219555274488677,47.71634615384615,50.0,0.002285304568095215,0.8203066768887992,
ST-11,10,LL ST-11->FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Leader,68,0.002179324942588569,-0.0009665910644493593,47.71634615384615,41.17647058823529,-0.003196368658087141,0.756284480155615,
ST-11,10,LL ST-10->ST-11,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Leader,24,0.0037999895613322517,-0.007360741024160154,48.439375750300115,37.5,-0.00973275663805667,0.5348409123608064,
ST-11,10,LL ST-11->ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Leader,102,0.0037999895613322517,-0.03013831967550973,48.439375750300115,27.450980392156865,-0.03382426028523147,6.429627203763388e-06,***
ST-11,10,LL ST-12->ST-11,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Leader,105,0.000956618649876866,0.0027139522015653113,46.29396984924623,49.523809523809526,0.00026251976483315857,0.9720639441932837,
ST-11,10,LL ST-11->ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Leader,70,0.000956618649876866,0.01142036006967965,46.29396984924623,54.285714285714285,0.010180633326578752,0.2940903834548996,
ST-11,10,LL ST-04->ST-11,ST-04,opportunity,opportunity,risk,risk,Strong Leader,89,0.0013893246320814691,-0.009580616612905175,47.174447174447174,46.06741573033708,-0.011113594197772633,0.1200956163605782,
ST-11,10,LL ST-11->ST-04,ST-04,opportunity,opportunity,risk,risk,Strong Leader,63,0.0013893246320814691,0.002294897904542106,47.174447174447174,39.682539682539684,0.001536606305662522,0.903964781072164,
